file	script	offset	opcode	time	size	mask	payload
player02.anm	14	2280	3	0	12	0	17000000
player02.anm	14	2292	83	0	12	0	02000000
player02.anm	14	2304	25	0	12	0	01000000
player02.anm	14	2316	8	0	12	0	80000000
player02.anm	14	2328	30	0	12	0	01000000
player02.anm	14	2340	2	10000	8	0	
player02.anm	14	2348	-1	0	0	0	
player02.anm	15	2356	3	0	12	0	17000000
player02.anm	15	2368	25	0	12	0	01000000
player02.anm	15	2380	8	0	12	0	80000000
player02.anm	15	2392	34	0	20	0	1e0000000000000000000000
player02.anm	15	2412	36	0	24	0	1e000000000000000000a0400000a040
player02.anm	15	2436	82	0	12	0	01000000
player02.anm	15	2448	83	0	12	0	02000000
player02.anm	15	2460	1	30	8	0	
player02.anm	15	2468	-1	0	0	0	
player02.anm	16	2476	3	0	12	0	18000000
player02.anm	16	2488	83	0	12	0	02000000
player02.anm	16	2500	25	0	12	0	01000000
player02.anm	16	2512	8	0	12	0	80000000
player02.anm	16	2524	30	0	12	0	01000000
player02.anm	16	2536	2	10000	8	0	
player02.anm	16	2544	-1	0	0	0	
player02.anm	17	2552	3	0	12	0	18000000
player02.anm	17	2564	25	0	12	0	01000000
player02.anm	17	2576	8	0	12	0	80000000
player02.anm	17	2588	34	0	20	0	1e0000000000000000000000
player02.anm	17	2608	36	0	24	0	1e00000000000000000000000000a041
player02.anm	17	2632	82	0	12	0	01000000
player02.anm	17	2644	83	0	12	0	02000000
player02.anm	17	2656	1	30	8	0	
player02.anm	17	2664	-1	0	0	0	
player02.anm	18	2672	3	0	12	0	17000000
player02.anm	18	2684	83	0	12	0	02000000
player02.anm	18	2696	25	0	12	0	01000000
player02.anm	18	2708	82	0	12	0	01000000
player02.anm	18	2720	8	0	12	0	ff000000
player02.anm	18	2732	7	0	16	0	0000004000000040
player02.anm	18	2748	36	0	24	0	06000000000000000000804000008040
player02.anm	18	2772	9	0	20	0	ff000000e0000000e0000000
player02.anm	18	2792	33	0	28	0	0600000000000000ff0000004000000040000000
player02.anm	18	2820	30	0	12	0	01000000
player02.anm	18	2832	36	60	24	0	14000000010000000000a0410000003f
player02.anm	18	2856	2	10000	8	0	
player02.anm	18	2864	-1	0	0	0	
player02.anm	19	2872	3	0	12	0	17000000
player02.anm	19	2884	25	0	12	0	01000000
player02.anm	19	2896	8	0	12	0	80000000
player02.anm	19	2908	34	0	20	0	1e0000000000000000000000
player02.anm	19	2928	9	0	20	0	ff0000004000000040000000
player02.anm	19	2948	7	0	16	0	0000004000000040
player02.anm	19	2964	36	0	24	0	1e000000000000000000e0400000e040
player02.anm	19	2988	82	0	12	0	01000000
player02.anm	19	3000	83	0	12	0	02000000
player02.anm	19	3012	1	30	8	0	
player02.anm	19	3020	-1	0	0	0	
player02.anm	20	3028	3	0	12	0	18000000
player02.anm	20	3040	83	0	12	0	02000000
player02.anm	20	3052	25	0	12	0	01000000
player02.anm	20	3064	8	0	12	0	ff000000
player02.anm	20	3076	30	0	12	0	01000000
player02.anm	20	3088	82	0	12	0	01000000
player02.anm	20	3100	7	0	16	0	0000004000000040
player02.anm	20	3116	36	30	24	0	3c000000010000000000a0410000803f
player02.anm	20	3140	2	10000	8	0	
player02.anm	20	3148	-1	0	0	0	
player02.anm	21	3156	3	0	12	0	18000000
player02.anm	21	3168	25	0	12	0	01000000
player02.anm	21	3180	8	0	12	0	80000000
player02.anm	21	3192	34	0	20	0	1e0000000000000000000000
player02.anm	21	3212	36	0	24	0	1e00000000000000000000000000a041
player02.anm	21	3236	82	0	12	0	01000000
player02.anm	21	3248	83	0	12	0	02000000
player02.anm	21	3260	82	0	12	0	01000000
player02.anm	21	3272	1	30	8	0	
player02.anm	21	3280	-1	0	0	0	
player02.anm	22	3288	3	0	12	0	15000000
player02.anm	22	3300	83	0	12	0	02000000
player02.anm	22	3312	25	0	12	0	01000000
player02.anm	22	3324	8	0	12	0	ff000000
player02.anm	22	3336	30	0	12	0	01000000
player02.anm	22	3348	82	0	12	0	01000000
player02.anm	22	3360	36	30	24	0	3c000000010000000000a0410000003f
player02.anm	22	3384	2	10000	8	0	
player02.anm	22	3392	-1	0	0	0	
player02.anm	23	3400	3	0	12	0	15000000
player02.anm	23	3412	25	0	12	0	01000000
player02.anm	23	3424	8	0	12	0	80000000
player02.anm	23	3436	34	0	20	0	1e0000000000000000000000
player02.anm	23	3456	7	0	16	0	000000000000a040
player02.anm	23	3472	36	0	24	0	1e000000000000000000000000007041
player02.anm	23	3496	82	0	12	0	01000000
player02.anm	23	3508	83	0	12	0	02000000
player02.anm	23	3520	82	0	12	0	01000000
player02.anm	23	3532	1	30	8	0	
player02.anm	23	3540	-1	0	0	0	
player02.anm	24	3548	3	0	12	0	14000000
player02.anm	24	3560	8	0	12	0	00000000
player02.anm	24	3572	12	0	20	0	000000000000000000000000
player02.anm	24	3592	13	0	20	0	0000000000000000db0fc93e
player02.anm	24	3612	34	0	20	0	0800000000000000ff000000
player02.anm	24	3632	7	0	16	0	0000000000000000
player02.anm	24	3648	36	0	24	0	08000000000000000000803f0000803f
player02.anm	24	3672	83	0	12	0	02000000
player02.anm	24	3684	21	0	12	0	01000000
player02.anm	24	3696	82	0	12	0	00000000
player02.anm	24	3708	13	8	20	0	000000000000000000000000
player02.anm	24	3728	7	8	16	0	0000803f0000803f
player02.anm	24	3744	4	408	16	0	c400000008000000
player02.anm	24	3760	21	408	12	0	02000000
player02.anm	24	3772	82	408	12	0	01000000
player02.anm	24	3784	36	408	24	0	0f000000000000000000004000000040
player02.anm	24	3808	4	808	16	0	0401000098010000
player02.anm	24	3824	21	808	12	0	05000000
player02.anm	24	3836	82	808	12	0	01000000
player02.anm	24	3848	8	808	12	0	60000000
player02.anm	24	3860	34	808	20	0	080000000000000000000000
player02.anm	24	3880	36	808	24	0	1000000004000000cdcc6c4000000000
player02.anm	24	3904	1	824	8	0	
player02.anm	24	3912	-1	0	0	0	
player03.anm	0	944	3	0	12	0	00000000
player03.anm	0	956	3	6	12	0	01000000
player03.anm	0	968	3	12	12	0	02000000
player03.anm	0	980	3	18	12	0	03000000
player03.anm	0	992	4	24	16	0	0000000000000000
player03.anm	0	1008	-1	0	0	0	
player03.anm	1	1016	3	0	12	0	04000000
player03.anm	1	1028	3	1	12	0	05000000
player03.anm	1	1040	3	7	12	0	06000000
player03.anm	1	1052	3	13	12	0	07000000
player03.anm	1	1064	4	18	16	0	0c00000000000000
player03.anm	1	1080	-1	0	0	0	
player03.anm	2	1088	3	0	12	0	05000000
player03.anm	2	1100	3	1	12	0	04000000
player03.anm	2	1112	3	2	12	0	00000000
player03.anm	2	1124	3	8	12	0	01000000
player03.anm	2	1136	3	14	12	0	02000000
player03.anm	2	1148	3	20	12	0	03000000
player03.anm	2	1160	4	25	16	0	1800000001000000
player03.anm	2	1176	-1	0	0	0	
player03.anm	3	1184	10	0	8	0	
player03.anm	3	1192	3	0	12	0	04000000
player03.anm	3	1204	3	1	12	0	05000000
player03.anm	3	1216	3	7	12	0	06000000
player03.anm	3	1228	3	13	12	0	07000000
player03.anm	3	1240	4	18	16	0	1400000000000000
player03.anm	3	1256	-1	0	0	0	
player03.anm	4	1264	10	0	8	0	
player03.anm	4	1272	3	0	12	0	05000000
player03.anm	4	1284	3	1	12	0	04000000
player03.anm	4	1296	3	2	12	0	00000000
player03.anm	4	1308	3	8	12	0	01000000
player03.anm	4	1320	3	14	12	0	02000000
player03.anm	4	1332	3	20	12	0	03000000
player03.anm	4	1344	4	25	16	0	2000000001000000
player03.anm	4	1360	-1	0	0	0	
player03.anm	5	1368	3	0	12	0	08000000
player03.anm	5	1380	3	6	12	0	09000000
player03.anm	5	1392	3	12	12	0	0a000000
player03.anm	5	1404	3	18	12	0	0b000000
player03.anm	5	1416	4	24	16	0	0000000000000000
player03.anm	5	1432	-1	0	0	0	
player03.anm	6	1440	3	0	12	0	0c000000
player03.anm	6	1452	3	3	12	0	0d000000
player03.anm	6	1464	3	9	12	0	0e000000
player03.anm	6	1476	3	15	12	0	0f000000
player03.anm	6	1488	4	18	16	0	0c00000000000000
player03.anm	6	1504	-1	0	0	0	
player03.anm	7	1512	3	0	12	0	0d000000
player03.anm	7	1524	3	3	12	0	0c000000
player03.anm	7	1536	3	6	12	0	08000000
player03.anm	7	1548	3	12	12	0	09000000
player03.anm	7	1560	3	18	12	0	0a000000
player03.anm	7	1572	3	24	12	0	0b000000
player03.anm	7	1584	4	27	16	0	1800000003000000
player03.anm	7	1600	-1	0	0	0	
player03.anm	8	1608	10	0	8	0	
player03.anm	8	1616	3	0	12	0	0c000000
player03.anm	8	1628	3	3	12	0	0d000000
player03.anm	8	1640	3	9	12	0	0e000000
player03.anm	8	1652	3	15	12	0	0f000000
player03.anm	8	1664	4	18	16	0	1400000000000000
player03.anm	8	1680	-1	0	0	0	
player03.anm	9	1688	10	0	8	0	
player03.anm	9	1696	3	0	12	0	0d000000
player03.anm	9	1708	3	3	12	0	0c000000
player03.anm	9	1720	3	6	12	0	08000000
player03.anm	9	1732	3	12	12	0	09000000
player03.anm	9	1744	3	18	12	0	0a000000
player03.anm	9	1756	3	24	12	0	0b000000
player03.anm	9	1768	4	27	16	0	2000000003000000
player03.anm	9	1784	-1	0	0	0	
player03.anm	10	1792	3	0	12	0	18000000
player03.anm	10	1804	83	0	12	0	02000000
player03.anm	10	1816	25	0	12	0	01000000
player03.anm	10	1828	8	0	12	0	80000000
player03.anm	10	1840	30	0	12	0	01000000
player03.anm	10	1852	2	10000	8	0	
player03.anm	10	1860	-1	0	0	0	
player03.anm	11	1868	3	0	12	0	18000000
player03.anm	11	1880	25	0	12	0	01000000
player03.anm	11	1892	33	0	28	0	08000000ff000000000000000000000000000000
player03.anm	11	1920	8	0	12	0	ff000000
player03.anm	11	1932	34	0	20	0	1e0000000000000000000000
player03.anm	11	1952	36	0	24	0	1e000000000000000000704100000000
player03.anm	11	1976	82	0	12	0	01000000
player03.anm	11	1988	83	0	12	0	02000000
player03.anm	11	2000	1	30	8	0	
player03.anm	11	2008	-1	0	0	0	
player03.anm	12	2016	3	0	12	0	19000000
player03.anm	12	2028	83	0	12	0	02000000
player03.anm	12	2040	25	0	12	0	01000000
player03.anm	12	2052	8	0	12	0	80000000
player03.anm	12	2064	30	0	12	0	01000000
player03.anm	12	2076	2	10000	8	0	
player03.anm	12	2084	-1	0	0	0	
player03.anm	13	2092	3	0	12	0	19000000
player03.anm	13	2104	25	0	12	0	01000000
player03.anm	13	2116	8	0	12	0	80000000
player03.anm	13	2128	34	0	20	0	1e0000000000000000000000
player03.anm	13	2148	36	0	24	0	1e000000000000000000000000002041
player03.anm	13	2172	82	0	12	0	01000000
player03.anm	13	2184	83	0	12	0	02000000
player03.anm	13	2196	1	30	8	0	
player03.anm	13	2204	-1	0	0	0	
player03.anm	14	2212	3	0	12	0	1a000000
player03.anm	14	2224	83	0	12	0	02000000
player03.anm	14	2236	25	0	12	0	01000000
player03.anm	14	2248	8	0	12	0	80000000
player03.anm	14	2260	30	0	12	0	01000000
player03.anm	14	2272	2	10000	8	0	
player03.anm	14	2280	-1	0	0	0	
player03.anm	15	2288	3	0	12	0	1a000000
player03.anm	15	2300	25	0	12	0	01000000
player03.anm	15	2312	8	0	12	0	80000000
player03.anm	15	2324	34	0	20	0	1e0000000000000000000000
player03.anm	15	2344	36	0	24	0	1e000000000000000000000000002041
player03.anm	15	2368	82	0	12	0	01000000
player03.anm	15	2380	83	0	12	0	02000000
player03.anm	15	2392	1	30	8	0	
player03.anm	15	2400	-1	0	0	0	
player03.anm	16	2408	3	0	12	0	1b000000
player03.anm	16	2420	83	0	12	0	02000000
player03.anm	16	2432	25	0	12	0	01000000
player03.anm	16	2444	8	0	12	0	80000000
player03.anm	16	2456	30	0	12	0	01000000
player03.anm	16	2468	2	10000	8	0	
player03.anm	16	2476	-1	0	0	0	
player03.anm	17	2484	3	0	12	0	1b000000
player03.anm	17	2496	25	0	12	0	01000000
player03.anm	17	2508	8	0	12	0	80000000
player03.anm	17	2520	34	0	20	0	1e0000000000000000000000
player03.anm	17	2540	36	0	24	0	1e000000000000000000000000002041
player03.anm	17	2564	82	0	12	0	01000000
player03.anm	17	2576	83	0	12	0	02000000
player03.anm	17	2588	1	30	8	0	
player03.anm	17	2596	-1	0	0	0	
player03.anm	18	2604	3	0	12	0	19000000
player03.anm	18	2616	83	0	12	0	02000000
player03.anm	18	2628	25	0	12	0	01000000
player03.anm	18	2640	8	0	12	0	ff000000
player03.anm	18	2652	30	0	12	0	01000000
player03.anm	18	2664	36	0	24	0	78000000000000000000004000000040
player03.anm	18	2688	2	10000	8	0	
player03.anm	18	2696	21	10000	12	0	01000000
player03.anm	18	2708	36	10000	24	0	10000000000000000000000000000000
player03.anm	18	2732	1	10016	8	0	
player03.anm	18	2740	-1	0	0	0	
player03.anm	19	2748	3	0	12	0	1a000000
player03.anm	19	2760	83	0	12	0	02000000
player03.anm	19	2772	25	0	12	0	01000000
player03.anm	19	2784	8	0	12	0	ff000000
player03.anm	19	2796	30	0	12	0	01000000
player03.anm	19	2808	36	0	24	0	78000000000000000000004000000040
player03.anm	19	2832	2	10000	8	0	
player03.anm	19	2840	21	10000	12	0	01000000
player03.anm	19	2852	36	10000	24	0	10000000000000000000000000000000
player03.anm	19	2876	1	10016	8	0	
player03.anm	19	2884	-1	0	0	0	
player03.anm	20	2892	3	0	12	0	1b000000
player03.anm	20	2904	83	0	12	0	02000000
player03.anm	20	2916	25	0	12	0	01000000
player03.anm	20	2928	8	0	12	0	ff000000
player03.anm	20	2940	30	0	12	0	01000000
player03.anm	20	2952	7	0	16	0	0000404000004040
player03.anm	20	2968	2	10000	8	0	
player03.anm	20	2976	21	10000	12	0	01000000
player03.anm	20	2988	36	10000	24	0	10000000000000000000000000000000
player03.anm	20	3012	1	10016	8	0	
player03.anm	20	3020	-1	0	0	0	
player03.anm	21	3028	3	0	12	0	10000000
player03.anm	21	3040	8	0	12	0	00000000
player03.anm	21	3052	34	0	20	0	0800000000000000ff000000
player03.anm	21	3072	7	0	16	0	0000000000000000
player03.anm	21	3088	36	0	24	0	08000000000000000000803f0000803f
player03.anm	21	3112	83	0	12	0	02000000
player03.anm	21	3124	21	0	12	0	01000000
player03.anm	21	3136	82	0	12	0	00000000
player03.anm	21	3148	3	3	12	0	11000000
player03.anm	21	3160	3	6	12	0	12000000
player03.anm	21	3172	3	9	12	0	13000000
player03.anm	21	3184	3	12	12	0	14000000
player03.anm	21	3196	3	15	12	0	15000000
player03.anm	21	3208	3	18	12	0	16000000
player03.anm	21	3220	3	21	12	0	17000000
player03.anm	21	3232	3	24	12	0	10000000
player03.anm	21	3244	4	24	16	0	7800000000000000
player03.anm	21	3260	21	24	12	0	05000000
player03.anm	21	3272	82	24	12	0	01000000
player03.anm	21	3284	8	24	12	0	60000000
player03.anm	21	3296	34	24	20	0	080000000000000000000000
player03.anm	21	3316	36	24	24	0	10000000040000000000000000000000
player03.anm	21	3340	1	40	8	0	
player03.anm	21	3348	-1	0	0	0	
result00.anm	0	1024	3	0	12	0	15000000
result00.anm	0	1036	22	0	8	0	
result00.anm	0	1044	6	0	20	0	000080c30000804200000000
result00.anm	0	1064	23	0	8	0	
result00.anm	0	1072	21	0	12	0	16000000
result00.anm	0	1084	18	0	24	0	00008042000080420000000014000000
result00.anm	0	1108	20	20	8	0	
result00.anm	0	1116	21	20	12	0	14000000
result00.anm	0	1128	33	20	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	0	1156	24	20	12	0	01000000
result00.anm	0	1168	6	20	20	0	000080c0000080c000000000
result00.anm	0	1188	24	20	12	0	00000000
result00.anm	0	1200	37	20	16	1	1027000000000000
result00.anm	0	1216	89	20	8	0	
result00.anm	0	1224	21	20	12	0	15000000
result00.anm	0	1236	33	20	28	0	0400000000000000800000008000000080000000
result00.anm	0	1264	24	20	12	0	01000000
result00.anm	0	1276	6	20	20	0	000000000000000000000000
result00.anm	0	1296	24	20	12	0	00000000
result00.anm	0	1308	37	20	16	1	1027000001000000
result00.anm	0	1324	89	20	8	0	
result00.anm	0	1332	21	20	12	0	17000000
result00.anm	0	1344	18	20	24	0	00000042000000420000000014000000
result00.anm	0	1368	89	20	8	0	
result00.anm	0	1376	21	20	12	0	19000000
result00.anm	0	1388	24	20	12	0	01000000
result00.anm	0	1400	6	20	20	0	000000000000000000000000
result00.anm	0	1420	24	20	12	0	00000000
result00.anm	0	1432	33	20	28	0	0800000000000000ff000000ff000000ff000000
result00.anm	0	1460	6	20	20	0	000020440000004200000000
result00.anm	0	1480	18	30	24	0	0000004200000042000000000a000000
result00.anm	0	1504	20	40	8	0	
result00.anm	0	1512	89	40	8	0	
result00.anm	0	1520	21	40	12	0	18000000
result00.anm	0	1532	24	40	12	0	01000000
result00.anm	0	1544	6	40	20	0	000000000000000000000000
result00.anm	0	1564	24	40	12	0	00000000
result00.anm	0	1576	33	40	28	0	0800000000000000800000008000000080000000
result00.anm	0	1604	18	40	24	0	0000204400000042000000000a000000
result00.anm	0	1628	20	50	8	0	
result00.anm	0	1636	89	50	8	0	
result00.anm	0	1644	21	50	12	0	ffffffff
result00.anm	0	1656	6	50	20	0	000080c30000804200000000
result00.anm	0	1676	18	50	24	0	000080c3000080420000000014000000
result00.anm	0	1700	23	70	8	0	
result00.anm	0	1708	-1	0	0	0	
result00.anm	1	1716	3	0	12	0	16000000
result00.anm	1	1728	22	0	8	0	
result00.anm	1	1736	6	0	20	0	000080c30000c04200000000
result00.anm	1	1756	23	0	8	0	
result00.anm	1	1764	21	0	12	0	16000000
result00.anm	1	1776	18	4	24	0	000080420000c0420000000014000000
result00.anm	1	1800	20	24	8	0	
result00.anm	1	1808	21	24	12	0	14000000
result00.anm	1	1820	33	24	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	1	1848	24	24	12	0	01000000
result00.anm	1	1860	6	24	20	0	000080c0000080c000000000
result00.anm	1	1880	24	24	12	0	00000000
result00.anm	1	1892	37	24	16	1	1027000000000000
result00.anm	1	1908	89	24	8	0	
result00.anm	1	1916	21	24	12	0	15000000
result00.anm	1	1928	33	24	28	0	0400000000000000800000008000000080000000
result00.anm	1	1956	24	24	12	0	01000000
result00.anm	1	1968	6	24	20	0	000000000000000000000000
result00.anm	1	1988	24	24	12	0	00000000
result00.anm	1	2000	37	24	16	1	1027000001000000
result00.anm	1	2016	89	24	8	0	
result00.anm	1	2024	21	24	12	0	17000000
result00.anm	1	2036	18	24	24	0	00000042000000420000000014000000
result00.anm	1	2060	89	24	8	0	
result00.anm	1	2068	21	24	12	0	19000000
result00.anm	1	2080	24	24	12	0	01000000
result00.anm	1	2092	6	24	20	0	000000000000000000000000
result00.anm	1	2112	24	24	12	0	00000000
result00.anm	1	2124	33	24	28	0	0800000000000000ff000000ff000000ff000000
result00.anm	1	2152	6	24	20	0	000020440000004200000000
result00.anm	1	2172	18	34	24	0	0000004200000042000000000a000000
result00.anm	1	2196	20	44	8	0	
result00.anm	1	2204	89	44	8	0	
result00.anm	1	2212	21	44	12	0	18000000
result00.anm	1	2224	24	44	12	0	01000000
result00.anm	1	2236	6	44	20	0	000000000000000000000000
result00.anm	1	2256	24	44	12	0	00000000
result00.anm	1	2268	33	44	28	0	0800000000000000800000008000000080000000
result00.anm	1	2296	18	44	24	0	0000204400000042000000000a000000
result00.anm	1	2320	20	54	8	0	
result00.anm	1	2328	89	54	8	0	
result00.anm	1	2336	21	54	12	0	ffffffff
result00.anm	1	2348	6	54	20	0	000080c30000c04200000000
result00.anm	1	2368	18	54	24	0	000080c30000c0420000000014000000
result00.anm	1	2392	23	74	8	0	
result00.anm	1	2400	-1	0	0	0	
result00.anm	2	2408	3	0	12	0	17000000
result00.anm	2	2420	22	0	8	0	
result00.anm	2	2428	6	0	20	0	000080c30000004300000000
result00.anm	2	2448	23	0	8	0	
result00.anm	2	2456	21	0	12	0	16000000
result00.anm	2	2468	18	8	24	0	00008042000000430000000014000000
result00.anm	2	2492	20	28	8	0	
result00.anm	2	2500	21	28	12	0	14000000
result00.anm	2	2512	33	28	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	2	2540	24	28	12	0	01000000
result00.anm	2	2552	6	28	20	0	000080c0000080c000000000
result00.anm	2	2572	24	28	12	0	00000000
result00.anm	2	2584	37	28	16	1	1027000000000000
result00.anm	2	2600	89	28	8	0	
result00.anm	2	2608	21	28	12	0	15000000
result00.anm	2	2620	33	28	28	0	0400000000000000800000008000000080000000
result00.anm	2	2648	24	28	12	0	01000000
result00.anm	2	2660	6	28	20	0	000000000000000000000000
result00.anm	2	2680	24	28	12	0	00000000
result00.anm	2	2692	37	28	16	1	1027000001000000
result00.anm	2	2708	89	28	8	0	
result00.anm	2	2716	21	28	12	0	17000000
result00.anm	2	2728	18	28	24	0	00000042000000420000000014000000
result00.anm	2	2752	89	28	8	0	
result00.anm	2	2760	21	28	12	0	19000000
result00.anm	2	2772	24	28	12	0	01000000
result00.anm	2	2784	6	28	20	0	000000000000000000000000
result00.anm	2	2804	24	28	12	0	00000000
result00.anm	2	2816	33	28	28	0	0800000000000000ff000000ff000000ff000000
result00.anm	2	2844	6	28	20	0	000020440000004200000000
result00.anm	2	2864	18	38	24	0	0000004200000042000000000a000000
result00.anm	2	2888	20	48	8	0	
result00.anm	2	2896	89	48	8	0	
result00.anm	2	2904	21	48	12	0	18000000
result00.anm	2	2916	24	48	12	0	01000000
result00.anm	2	2928	6	48	20	0	000000000000000000000000
result00.anm	2	2948	24	48	12	0	00000000
result00.anm	2	2960	33	48	28	0	0800000000000000800000008000000080000000
result00.anm	2	2988	18	48	24	0	0000204400000042000000000a000000
result00.anm	2	3012	20	58	8	0	
result00.anm	2	3020	89	58	8	0	
result00.anm	2	3028	21	58	12	0	ffffffff
result00.anm	2	3040	6	58	20	0	000080c30000004300000000
result00.anm	2	3060	18	58	24	0	000080c3000000430000000014000000
result00.anm	2	3084	23	78	8	0	
result00.anm	2	3092	-1	0	0	0	
result00.anm	3	3100	3	0	12	0	18000000
result00.anm	3	3112	22	0	8	0	
result00.anm	3	3120	6	0	20	0	000080c30000204300000000
result00.anm	3	3140	23	0	8	0	
result00.anm	3	3148	21	0	12	0	16000000
result00.anm	3	3160	18	12	24	0	00008042000020430000000014000000
result00.anm	3	3184	20	32	8	0	
result00.anm	3	3192	21	32	12	0	14000000
result00.anm	3	3204	33	32	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	3	3232	24	32	12	0	01000000
result00.anm	3	3244	6	32	20	0	000080c0000080c000000000
result00.anm	3	3264	24	32	12	0	00000000
result00.anm	3	3276	37	32	16	1	1027000000000000
result00.anm	3	3292	89	32	8	0	
result00.anm	3	3300	21	32	12	0	15000000
result00.anm	3	3312	33	32	28	0	0400000000000000800000008000000080000000
result00.anm	3	3340	24	32	12	0	01000000
result00.anm	3	3352	6	32	20	0	000000000000000000000000
result00.anm	3	3372	24	32	12	0	00000000
result00.anm	3	3384	37	32	16	1	1027000001000000
result00.anm	3	3400	89	32	8	0	
result00.anm	3	3408	21	32	12	0	17000000
result00.anm	3	3420	18	32	24	0	00000042000000420000000014000000
result00.anm	3	3444	89	32	8	0	
result00.anm	3	3452	21	32	12	0	19000000
result00.anm	3	3464	24	32	12	0	01000000
result00.anm	3	3476	6	32	20	0	000000000000000000000000
result00.anm	3	3496	24	32	12	0	00000000
result00.anm	3	3508	33	32	28	0	0800000000000000ff000000ff000000ff000000
result00.anm	3	3536	6	32	20	0	000020440000004200000000
result00.anm	3	3556	18	42	24	0	0000004200000042000000000a000000
result00.anm	3	3580	20	52	8	0	
result00.anm	3	3588	89	52	8	0	
result00.anm	3	3596	21	52	12	0	18000000
result00.anm	3	3608	24	52	12	0	01000000
result00.anm	3	3620	6	52	20	0	000000000000000000000000
result00.anm	3	3640	24	52	12	0	00000000
result00.anm	3	3652	33	52	28	0	0800000000000000800000008000000080000000
result00.anm	3	3680	18	52	24	0	0000204400000042000000000a000000
result00.anm	3	3704	20	62	8	0	
result00.anm	3	3712	89	62	8	0	
result00.anm	3	3720	21	62	12	0	ffffffff
result00.anm	3	3732	6	62	20	0	000080c30000204300000000
result00.anm	3	3752	18	62	24	0	000080c3000020430000000014000000
result00.anm	3	3776	23	82	8	0	
result00.anm	3	3784	-1	0	0	0	
result00.anm	4	3792	3	0	12	0	00000000
result00.anm	4	3804	22	0	8	0	
result00.anm	4	3812	6	0	20	0	000080c30000804200000000
result00.anm	4	3832	23	0	8	0	
result00.anm	4	3840	21	0	12	0	16000000
result00.anm	4	3852	18	0	24	0	00008042000080420000000014000000
result00.anm	4	3876	20	20	8	0	
result00.anm	4	3884	21	20	12	0	14000000
result00.anm	4	3896	33	20	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	4	3924	24	20	12	0	01000000
result00.anm	4	3936	6	20	20	0	000080c0000080c000000000
result00.anm	4	3956	24	20	12	0	00000000
result00.anm	4	3968	37	20	16	1	1027000000000000
result00.anm	4	3984	89	20	8	0	
result00.anm	4	3992	21	20	12	0	15000000
result00.anm	4	4004	33	20	28	0	0400000000000000800000008000000080000000
result00.anm	4	4032	24	20	12	0	01000000
result00.anm	4	4044	6	20	20	0	000000000000000000000000
result00.anm	4	4064	24	20	12	0	00000000
result00.anm	4	4076	37	20	16	1	1027000001000000
result00.anm	4	4092	89	20	8	0	
result00.anm	4	4100	21	20	12	0	17000000
result00.anm	4	4112	18	20	24	0	00000042000080420000000014000000
result00.anm	4	4136	89	20	8	0	
result00.anm	4	4144	21	20	12	0	19000000
result00.anm	4	4156	24	20	12	0	01000000
result00.anm	4	4168	6	20	20	0	000000000000000000000000
result00.anm	4	4188	24	20	12	0	00000000
result00.anm	4	4200	33	20	28	0	0800000000000000ff000000ff000000ff000000
result00.anm	4	4228	6	20	20	0	000020440000804200000000
result00.anm	4	4248	18	30	24	0	0000004200008042000000000a000000
result00.anm	4	4272	20	40	8	0	
result00.anm	4	4280	89	40	8	0	
result00.anm	4	4288	21	40	12	0	18000000
result00.anm	4	4300	24	40	12	0	01000000
result00.anm	4	4312	6	40	20	0	000000000000000000000000
result00.anm	4	4332	24	40	12	0	00000000
result00.anm	4	4344	33	40	28	0	0800000000000000800000008000000080000000
result00.anm	4	4372	18	40	24	0	0000204400008042000000000a000000
result00.anm	4	4396	20	50	8	0	
result00.anm	4	4404	89	50	8	0	
result00.anm	4	4412	21	50	12	0	ffffffff
result00.anm	4	4424	6	50	20	0	000080c30000804200000000
result00.anm	4	4444	18	50	24	0	000080c3000080420000000014000000
result00.anm	4	4468	23	70	8	0	
result00.anm	4	4476	-1	0	0	0	
result00.anm	5	4484	3	0	12	0	01000000
result00.anm	5	4496	22	0	8	0	
result00.anm	5	4504	6	0	20	0	000080c30000c04200000000
result00.anm	5	4524	23	0	8	0	
result00.anm	5	4532	21	0	12	0	16000000
result00.anm	5	4544	18	4	24	0	000080420000c0420000000014000000
result00.anm	5	4568	20	24	8	0	
result00.anm	5	4576	21	24	12	0	14000000
result00.anm	5	4588	33	24	28	0	0400000000000000ff000000ff000000ff000000
result00.anm	5	4616	24	24	12	0	01000000
result00.anm	5	4628	6	24	20	0	000080c0000080c000000000
result00.anm	5	4648	24	24	12	0	00000000
result00.anm	5	4660	37	24	16	1	1027000000000000
result00.anm	5	4676	89	24	8	0	
result00.anm	5	4684	21	24	12	0	15000000
result00.anm	5	4696	33	24	28	0	0400000000000000800000008000000080000000
result00.anm	5	4724	24	24	12	0	01000000
result00.anm	5	4736	6	24	20	0	000000000000000000000000
result00.anm	5	4756	24	24	12	0	00000000
result00.anm	5	4768	37	24	16	1	1027000001000000
result00.anm	5	4784	89	24	8	0	
result00.anm	5	4792	21	24	12	0	17000000
result00.anm	5	4804	18	24	24	0	00000042000080420000000014000000
result00.anm	5	4828	89	24	8	0	
