file	sub	offset	opcode	mask	operand_flags
ecldata5sp.ecl	41	22044	97	255	64
ecldata5sp.ecl	46	25228	99	255	64
ecldata5sp.ecl	47	25388	98	255	48
ecldata5sp.ecl	47	25448	98	255	48
ecldata6.ecl	2	1488	99	255	84
ecldata6.ecl	4	1804	97	255	64
ecldata6.ecl	6	2120	99	254	64
ecldata6.ecl	8	3004	97	255	84
ecldata6.ecl	10	3680	99	255	68
ecldata6.ecl	18	9120	97	255	68
ecldata6.ecl	20	9456	97	63	64
ecldata6.ecl	20	9500	97	95	64
ecldata6.ecl	22	11776	97	255	64
ecldata6.ecl	22	11860	97	255	64
ecldata6.ecl	22	11940	97	255	64
ecldata6.ecl	23	12316	97	255	80
ecldata6.ecl	23	12400	96	255	80
ecldata6.ecl	34	16692	97	255	196
ecldata6.ecl	35	17484	97	255	196
ecldata6.ecl	37	18496	99	255	76
ecldata6.ecl	37	18576	99	255	76
ecldata6.ecl	38	19208	99	255	64
ecldata6.ecl	41	20748	99	241	64
ecldata6.ecl	41	20792	99	242	64
ecldata6.ecl	41	20836	99	244	64
ecldata6.ecl	41	20880	99	248	64
ecldata6.ecl	42	21372	99	255	66
ecldata6.ecl	45	22332	99	255	68
ecldata6.ecl	46	22624	99	255	68
ecldata6.ecl	47	22988	99	255	84
ecldata6.ecl	53	27312	96	255	0
ecldata6.ecl	54	27732	96	243	212
ecldata6.ecl	54	27776	96	252	212
ecldata6.ecl	55	28272	99	255	66
ecldata6.ecl	57	30288	99	241	64
ecldata6.ecl	57	30332	99	242	64
ecldata6.ecl	57	30376	99	244	64
ecldata6.ecl	57	30420	99	248	64
ecldata6.ecl	58	30612	99	241	64
ecldata6.ecl	58	30656	99	242	64
ecldata6.ecl	58	30700	99	244	64
ecldata6.ecl	58	30744	99	248	64
ecldata6.ecl	59	30876	99	241	64
ecldata6.ecl	59	30920	99	242	64
ecldata6.ecl	59	30964	99	244	64
ecldata6.ecl	59	31008	99	248	64
ecldata6.ecl	62	31628	99	255	64
ecldata6.ecl	64	34280	97	241	64
ecldata6.ecl	64	34324	97	242	64
ecldata6.ecl	64	34368	97	244	64
ecldata6.ecl	64	34412	97	248	80
ecldata6.ecl	66	34984	97	255	70
ecldata6.ecl	69	37512	97	255	64
ecldata6.ecl	71	38556	97	255	196
ecldata6.ecl	71	39232	97	255	196
ecldata6.ecl	73	41668	97	255	0
ecldata6.ecl	73	41784	97	255	0
ecldata6.ecl	73	41848	97	255	0
ecldata6.ecl	73	41912	97	255	0
ecldata6.ecl	73	42000	96	255	0
ecldata6.ecl	73	42064	96	255	0
ecldata6.ecl	73	42128	96	255	0
ecldata6.ecl	74	42316	97	255	128
ecldata6.ecl	77	43852	97	255	210
ecldata6.ecl	79	46200	99	255	64
ecldata6.ecl	80	46712	99	255	68
ecldata6.ecl	80	46856	99	255	68
ecldata6.ecl	81	47172	97	255	192
ecldata6.ecl	81	47348	97	255	192
ecldata6.ecl	81	47524	97	255	192
ecldata6.ecl	81	47700	97	255	192
ecldata6.ecl	82	47976	97	255	192
ecldata6.ecl	82	48152	97	255	192
ecldata6.ecl	82	48328	97	255	192
ecldata6.ecl	82	48504	97	255	192
ecldata6.ecl	83	48672	96	255	0
ecldata6.ecl	84	49020	99	255	68
ecldata6.ecl	84	49148	99	255	68
ecldata6.ecl	84	49472	99	255	68
ecldata6.ecl	84	49600	99	255	68
ecldata6.ecl	84	50024	99	255	84
ecldata6.ecl	85	50436	99	255	68
ecldata6.ecl	85	50580	99	255	68
ecldata6sp.ecl	6	5668	97	255	68
ecldata6sp.ecl	8	6004	97	63	64
ecldata6sp.ecl	8	6048	97	95	64
ecldata6sp.ecl	10	8324	97	255	64
ecldata6sp.ecl	10	8408	97	255	64
ecldata6sp.ecl	10	8488	97	255	64
ecldata6sp.ecl	11	8864	97	255	80
ecldata6sp.ecl	11	8948	96	255	80
ecldata6sp.ecl	22	13240	97	255	196
ecldata6sp.ecl	23	14032	97	255	196
ecldata6sp.ecl	25	15044	99	255	76
ecldata6sp.ecl	25	15124	99	255	76
ecldata6sp.ecl	26	15756	99	255	64
ecldata6sp.ecl	29	17296	99	241	64
ecldata6sp.ecl	29	17340	99	242	64
ecldata6sp.ecl	29	17384	99	244	64
ecldata6sp.ecl	29	17428	99	248	64
ecldata6sp.ecl	30	17920	99	255	66
ecldata6sp.ecl	33	18880	99	255	68
ecldata6sp.ecl	34	19172	99	255	68
ecldata6sp.ecl	35	19536	99	255	84
ecldata6sp.ecl	41	23860	96	255	0
ecldata6sp.ecl	42	24280	96	243	212
ecldata6sp.ecl	42	24324	96	252	212
ecldata6sp.ecl	43	24820	99	255	66
ecldata6sp.ecl	45	26836	99	241	64
ecldata6sp.ecl	45	26880	99	242	64
ecldata6sp.ecl	45	26924	99	244	64
ecldata6sp.ecl	45	26968	99	248	64
ecldata6sp.ecl	46	27160	99	241	64
ecldata6sp.ecl	46	27204	99	242	64
ecldata6sp.ecl	46	27248	99	244	64
ecldata6sp.ecl	46	27292	99	248	64
ecldata6sp.ecl	47	27424	99	241	64
ecldata6sp.ecl	47	27468	99	242	64
ecldata6sp.ecl	47	27512	99	244	64
ecldata6sp.ecl	47	27556	99	248	64
ecldata6sp.ecl	50	28176	99	255	64
ecldata6sp.ecl	52	30828	97	241	64
ecldata6sp.ecl	52	30872	97	242	64
ecldata6sp.ecl	52	30916	97	244	64
ecldata6sp.ecl	52	30960	97	248	80
ecldata6sp.ecl	54	31532	97	255	70
ecldata6sp.ecl	57	34060	97	255	64
ecldata6sp.ecl	59	35104	97	255	196
ecldata6sp.ecl	59	35780	97	255	196
ecldata6sp.ecl	61	38216	97	255	0
ecldata6sp.ecl	61	38332	97	255	0
ecldata6sp.ecl	61	38396	97	255	0
ecldata6sp.ecl	61	38460	97	255	0
ecldata6sp.ecl	61	38548	96	255	0
ecldata6sp.ecl	61	38612	96	255	0
ecldata6sp.ecl	61	38676	96	255	0
ecldata6sp.ecl	62	38864	97	255	128
ecldata6sp.ecl	65	40400	97	255	210
ecldata6sp.ecl	67	42748	99	255	64
ecldata6sp.ecl	68	43260	99	255	68
ecldata6sp.ecl	68	43404	99	255	68
ecldata6sp.ecl	69	43720	97	255	192
ecldata6sp.ecl	69	43896	97	255	192
ecldata6sp.ecl	69	44072	97	255	192
ecldata6sp.ecl	69	44248	97	255	192
ecldata6sp.ecl	70	44524	97	255	192
ecldata6sp.ecl	70	44700	97	255	192
ecldata6sp.ecl	70	44876	97	255	192
ecldata6sp.ecl	70	45052	97	255	192
ecldata6sp.ecl	71	45220	96	255	0
ecldata6sp.ecl	72	45568	99	255	68
ecldata6sp.ecl	72	45696	99	255	68
ecldata6sp.ecl	72	46020	99	255	68
ecldata6sp.ecl	72	46148	99	255	68
ecldata6sp.ecl	72	46572	99	255	84
ecldata6sp.ecl	73	46984	99	255	68
ecldata6sp.ecl	73	47128	99	255	68
ecldata6sp.ecl	77	48200	96	255	0
ecldata6sp.ecl	79	48788	99	255	66
ecldata6sp.ecl	79	49080	99	255	0
ecldata7.ecl	2	1392	99	255	64
ecldata7.ecl	4	1868	97	255	84
ecldata7.ecl	6	2264	99	255	68
ecldata7.ecl	8	3068	97	255	68
ecldata7.ecl	10	3496	99	255	16
ecldata7.ecl	16	8632	97	255	68
ecldata7.ecl	18	8968	97	63	64
ecldata7.ecl	18	9012	97	95	64
ecldata7.ecl	20	11288	97	255	64
ecldata7.ecl	20	11372	97	255	64
ecldata7.ecl	20	11452	97	255	64
ecldata7.ecl	21	11696	96	255	64
ecldata7.ecl	28	16108	97	255	64
ecldata7.ecl	29	16760	97	255	64
ecldata7.ecl	30	16980	97	255	80
ecldata7.ecl	32	18960	99	255	64
ecldata7.ecl	35	20588	99	255	68
ecldata7.ecl	36	21120	99	255	66
ecldata7.ecl	36	21232	99	255	66
ecldata7.ecl	36	21360	99	255	66
ecldata7.ecl	39	22452	99	255	68
ecldata7.ecl	40	22708	99	255	64
ecldata7.ecl	41	22860	99	255	64
ecldata7.ecl	53	31072	104	255	0
ecldata7.ecl	53	31256	104	255	0
ecldata7.ecl	53	31440	104	255	0
ecldata7.ecl	53	31624	104	255	0
ecldata7.ecl	53	31808	104	255	0
ecldata7.ecl	54	31932	99	255	64
ecldata7.ecl	54	31976	99	255	64
ecldata7.ecl	58	35084	99	255	82
ecldata7.ecl	58	35824	99	255	82
ecldata7.ecl	59	35976	99	255	64
ecldata7.ecl	60	36216	99	255	80
ecldata7.ecl	62	38492	97	255	208
ecldata7.ecl	62	38576	97	255	208
ecldata7.ecl	63	39264	97	255	208
ecldata7.ecl	63	39348	97	255	208
ecldata7.ecl	67	41520	97	255	0
ecldata7.ecl	68	42052	99	241	64
ecldata7.ecl	68	42096	99	242	64
ecldata7.ecl	68	42140	99	244	64
ecldata7.ecl	68	42184	99	248	64
ecldata7.ecl	68	42304	99	241	64
ecldata7.ecl	68	42348	99	242	64
ecldata7.ecl	68	42392	99	244	64
ecldata7.ecl	68	42436	99	248	64
ecldata7.ecl	72	47404	98	255	22
ecldata7.ecl	73	47852	99	255	80
ecldata7.ecl	73	47912	99	255	80
ecldata7.ecl	73	47972	99	255	80
ecldata7.ecl	73	48032	99	255	80
ecldata7.ecl	73	48092	99	255	80
ecldata7.ecl	73	48152	99	255	80
ecldata7.ecl	73	48212	99	255	80
ecldata7.ecl	73	48416	99	255	80
ecldata7.ecl	73	48588	99	255	80
ecldata7.ecl	73	48760	99	255	80
ecldata7.ecl	73	48932	99	255	80
ecldata7.ecl	73	49104	99	255	80
ecldata7.ecl	73	49276	99	255	80
ecldata7.ecl	73	49448	99	255	80
ecldata7.ecl	73	49620	99	255	80
ecldata7.ecl	73	49792	99	255	80
ecldata7.ecl	73	49964	99	255	80
ecldata7.ecl	73	50136	99	255	80
ecldata7.ecl	73	50308	99	255	80
ecldata7.ecl	73	50480	99	255	80
ecldata7.ecl	73	50652	99	255	80
ecldata7.ecl	74	50908	99	255	64
ecldata7.ecl	74	50952	99	255	64
ecldata7.ecl	74	50996	99	255	64
ecldata7.ecl	74	51040	99	255	64
ecldata7.ecl	74	51084	99	255	64
ecldata7.ecl	74	51128	99	255	64
ecldata7.ecl	74	51172	99	255	64
ecldata7.ecl	74	51280	99	255	64
ecldata7.ecl	74	51436	99	255	64
ecldata7.ecl	74	51592	99	255	64
ecldata7.ecl	74	51748	99	255	64
ecldata7.ecl	74	51904	99	255	64
ecldata7.ecl	74	52060	99	255	64
ecldata7.ecl	74	52216	99	255	64
ecldata7.ecl	74	52372	99	255	64
ecldata7.ecl	74	52528	99	255	64
ecldata7.ecl	74	52684	99	255	64
ecldata7.ecl	74	52840	99	255	64
ecldata7.ecl	74	52996	99	255	64
ecldata7.ecl	74	53152	99	255	64
ecldata7.ecl	74	53308	99	255	64
ecldata7.ecl	75	53788	97	255	82
ecldata7.ecl	75	54172	97	255	82
ecldata7.ecl	76	54596	97	255	82
ecldata7.ecl	76	54980	97	255	82
ecldata7.ecl	78	56456	99	255	64
ecldata7.ecl	79	56768	97	255	0
ecldata7.ecl	79	56828	97	255	0
ecldata7.ecl	81	58584	99	255	84
ecldata7.ecl	81	58684	99	255	84
ecldata7.ecl	81	58780	98	255	16
ecldata7.ecl	83	60400	99	255	68
ecldata7.ecl	83	60520	99	255	68
ecldata7.ecl	85	62176	99	255	68
ecldata7.ecl	85	62364	99	255	68
ecldata7.ecl	86	62676	97	255	0
ecldata7.ecl	86	62776	97	255	0
ecldata7.ecl	88	64332	104	255	20
ecldata7.ecl	88	64620	104	255	20
ecldata7.ecl	88	64908	104	255	20
ecldata7.ecl	88	65196	104	255	20
ecldata7.ecl	88	65484	104	255	20
ecldata7.ecl	88	65772	104	255	20
ecldata7.ecl	88	66020	104	255	20
ecldata7.ecl	88	66064	104	255	20
ecldata7.ecl	88	66108	104	255	20
ecldata7.ecl	88	66152	104	255	20
ecldata7.ecl	88	66196	104	255	20
ecldata7.ecl	88	66240	104	255	20
ecldata7sp.ecl	6	5680	97	255	68
ecldata7sp.ecl	8	6016	97	63	64
ecldata7sp.ecl	8	6060	97	95	64
ecldata7sp.ecl	10	8336	97	255	64
ecldata7sp.ecl	10	8420	97	255	64
ecldata7sp.ecl	10	8500	97	255	64
ecldata7sp.ecl	11	8744	96	255	64
ecldata7sp.ecl	18	13156	97	255	64
ecldata7sp.ecl	19	13808	97	255	64
ecldata7sp.ecl	20	14028	97	255	80
ecldata7sp.ecl	22	16008	99	255	64
ecldata7sp.ecl	25	17636	99	255	68
ecldata7sp.ecl	26	18168	99	255	66
ecldata7sp.ecl	26	18280	99	255	66
ecldata7sp.ecl	26	18408	99	255	66
ecldata7sp.ecl	29	19500	99	255	68
ecldata7sp.ecl	30	19756	99	255	64
ecldata7sp.ecl	31	19908	99	255	64
ecldata7sp.ecl	43	28120	104	255	0
ecldata7sp.ecl	43	28304	104	255	0
ecldata7sp.ecl	43	28488	104	255	0
ecldata7sp.ecl	43	28672	104	255	0
ecldata7sp.ecl	43	28856	104	255	0
ecldata7sp.ecl	44	28980	99	255	64
ecldata7sp.ecl	44	29024	99	255	64
ecldata7sp.ecl	48	32132	99	255	82
ecldata7sp.ecl	48	32872	99	255	82
ecldata7sp.ecl	49	33024	99	255	64
ecldata7sp.ecl	50	33264	99	255	80
ecldata7sp.ecl	52	35540	97	255	208
ecldata7sp.ecl	52	35624	97	255	208
ecldata7sp.ecl	53	36312	97	255	208
ecldata7sp.ecl	53	36396	97	255	208
ecldata7sp.ecl	57	38568	97	255	0
ecldata7sp.ecl	58	39100	99	241	64
ecldata7sp.ecl	58	39144	99	242	64
ecldata7sp.ecl	58	39188	99	244	64
ecldata7sp.ecl	58	39232	99	248	64
ecldata7sp.ecl	58	39352	99	241	64
ecldata7sp.ecl	58	39396	99	242	64
ecldata7sp.ecl	58	39440	99	244	64
ecldata7sp.ecl	58	39484	99	248	64
ecldata7sp.ecl	62	44452	98	255	22
ecldata7sp.ecl	63	44900	99	255	80
ecldata7sp.ecl	63	44960	99	255	80
ecldata7sp.ecl	63	45020	99	255	80
ecldata7sp.ecl	63	45080	99	255	80
ecldata7sp.ecl	63	45140	99	255	80
ecldata7sp.ecl	63	45200	99	255	80
ecldata7sp.ecl	63	45260	99	255	80
ecldata7sp.ecl	63	45464	99	255	80
ecldata7sp.ecl	63	45636	99	255	80
ecldata7sp.ecl	63	45808	99	255	80
ecldata7sp.ecl	63	45980	99	255	80
ecldata7sp.ecl	63	46152	99	255	80
ecldata7sp.ecl	63	46324	99	255	80
ecldata7sp.ecl	63	46496	99	255	80
ecldata7sp.ecl	63	46668	99	255	80
ecldata7sp.ecl	63	46840	99	255	80
ecldata7sp.ecl	63	47012	99	255	80
ecldata7sp.ecl	63	47184	99	255	80
ecldata7sp.ecl	63	47356	99	255	80
ecldata7sp.ecl	63	47528	99	255	80
ecldata7sp.ecl	63	47700	99	255	80
ecldata7sp.ecl	64	47956	99	255	64
ecldata7sp.ecl	64	48000	99	255	64
ecldata7sp.ecl	64	48044	99	255	64
ecldata7sp.ecl	64	48088	99	255	64
ecldata7sp.ecl	64	48132	99	255	64
ecldata7sp.ecl	64	48176	99	255	64
ecldata7sp.ecl	64	48220	99	255	64
ecldata7sp.ecl	64	48328	99	255	64
ecldata7sp.ecl	64	48484	99	255	64
ecldata7sp.ecl	64	48640	99	255	64
ecldata7sp.ecl	64	48796	99	255	64
ecldata7sp.ecl	64	48952	99	255	64
ecldata7sp.ecl	64	49108	99	255	64
ecldata7sp.ecl	64	49264	99	255	64
ecldata7sp.ecl	64	49420	99	255	64
ecldata7sp.ecl	64	49576	99	255	64
ecldata7sp.ecl	64	49732	99	255	64
ecldata7sp.ecl	64	49888	99	255	64
ecldata7sp.ecl	64	50044	99	255	64
ecldata7sp.ecl	64	50200	99	255	64
ecldata7sp.ecl	64	50356	99	255	64
ecldata7sp.ecl	65	50836	97	255	82
ecldata7sp.ecl	65	51220	97	255	82
ecldata7sp.ecl	66	51644	97	255	82
ecldata7sp.ecl	66	52028	97	255	82
ecldata7sp.ecl	68	53504	99	255	64
ecldata7sp.ecl	69	53816	97	255	0
ecldata7sp.ecl	69	53876	97	255	0
ecldata7sp.ecl	71	55632	99	255	84
ecldata7sp.ecl	71	55732	99	255	84
ecldata7sp.ecl	71	55828	98	255	16
ecldata7sp.ecl	73	57448	99	255	68
ecldata7sp.ecl	73	57568	99	255	68
ecldata7sp.ecl	75	59224	99	255	68
ecldata7sp.ecl	75	59412	99	255	68
ecldata7sp.ecl	76	59724	97	255	0
ecldata7sp.ecl	76	59824	97	255	0
ecldata7sp.ecl	78	61380	104	255	20
ecldata7sp.ecl	78	61668	104	255	20
ecldata7sp.ecl	78	61956	104	255	20
ecldata7sp.ecl	78	62244	104	255	20
ecldata7sp.ecl	78	62532	104	255	20
ecldata7sp.ecl	78	62820	104	255	20
ecldata7sp.ecl	78	63068	104	255	20
ecldata7sp.ecl	78	63112	104	255	20
ecldata7sp.ecl	78	63156	104	255	20
ecldata7sp.ecl	78	63200	104	255	20
ecldata7sp.ecl	78	63244	104	255	20
ecldata7sp.ecl	78	63288	104	255	20
ecldata7sp.ecl	81	66608	99	255	80
ecldata7sp.ecl	81	66740	99	255	80
ecldata7sp.ecl	81	66872	99	255	80
ecldata7sp.ecl	81	67004	99	255	80
ecldata7sp.ecl	81	67136	99	255	80
ecldata7sp.ecl	81	67268	99	255	80
ecldata7sp.ecl	81	67400	99	255	80
ecldata7sp.ecl	81	67532	99	255	80
ecldata7sp.ecl	81	67664	99	255	80
ecldata7sp.ecl	81	67796	99	255	80
ecldata7sp.ecl	81	67928	99	255	80
ecldata7sp.ecl	81	68060	99	255	80
ecldata7sp.ecl	81	68192	99	255	80
ecldata7sp.ecl	81	68324	99	255	80
ecldata7sp.ecl	82	68560	99	255	82
ecldata8.ecl	1	912	98	255	0
ecldata8.ecl	1	956	98	255	0
ecldata8.ecl	3	1264	98	255	0
ecldata8.ecl	3	1308	98	255	0
ecldata8.ecl	5	1616	96	255	0
ecldata8.ecl	5	1660	96	255	0
ecldata8.ecl	7	2064	98	255	64
ecldata8.ecl	7	2108	98	255	64
ecldata8.ecl	9	2496	98	255	64
ecldata8.ecl	9	2540	98	255	64
ecldata8.ecl	10	2812	96	255	0
ecldata8.ecl	11	3640	96	255	0
ecldata8.ecl	14	4848	99	255	66
ecldata8.ecl	17	5764	99	255	64
ecldata8.ecl	19	6080	97	255	64
ecldata8.ecl	21	6396	99	255	64
ecldata8.ecl	24	7468	99	255	64
ecldata8.ecl	26	7784	99	255	64
ecldata8.ecl	28	8100	99	255	64
ecldata8.ecl	32	9672	99	255	64
ecldata8.ecl	34	9984	99	255	64
ecldata8.ecl	36	10300	99	255	64
ecldata8.ecl	38	10632	99	255	64
ecldata8.ecl	40	10968	99	255	64
ecldata8.ecl	41	11180	96	255	0
ecldata8.ecl	42	11376	96	255	0
ecldata8.ecl	43	11572	97	255	0
ecldata8.ecl	44	11768	98	255	0
ecldata8.ecl	52	17240	98	255	64
ecldata8.ecl	52	17368	98	255	64
ecldata8.ecl	52	17496	98	255	64
ecldata8.ecl	52	17624	98	255	64
ecldata8.ecl	52	17752	98	255	64
ecldata8.ecl	52	17880	98	255	64
ecldata8.ecl	52	18008	98	255	64
ecldata8.ecl	52	18136	98	255	64
ecldata8.ecl	52	18264	98	255	64
ecldata8.ecl	53	18464	99	95	80
ecldata8.ecl	53	18508	99	63	80
ecldata8.ecl	53	18568	99	95	80
ecldata8.ecl	53	18612	99	63	80
ecldata8.ecl	53	18716	99	95	80
ecldata8.ecl	53	18760	99	63	80
ecldata8.ecl	53	18840	99	95	80
ecldata8.ecl	53	18884	99	63	80
ecldata8.ecl	56	20744	96	255	0
ecldata8.ecl	57	21196	97	255	66
ecldata8.ecl	61	22864	98	255	64
ecldata8.ecl	61	22992	98	255	64
ecldata8.ecl	61	23120	98	255	64
ecldata8.ecl	61	23248	98	255	64
ecldata8.ecl	61	23376	98	255	64
ecldata8.ecl	61	23504	98	255	64
ecldata8.ecl	61	23632	98	255	64
ecldata8.ecl	61	23760	98	255	64
ecldata8.ecl	61	23888	98	255	64
ecldata8.ecl	62	24088	99	95	80
ecldata8.ecl	62	24132	99	63	80
ecldata8.ecl	62	24192	99	95	80
ecldata8.ecl	62	24236	99	63	80
ecldata8.ecl	62	24340	99	95	80
ecldata8.ecl	62	24384	99	63	80
ecldata8.ecl	62	24464	99	95	80
ecldata8.ecl	62	24508	99	63	80
ecldata8.ecl	67	26676	99	255	64
ecldata8.ecl	67	26756	99	255	64
ecldata8.ecl	67	26836	99	255	64
ecldata8.ecl	67	26916	99	255	64
ecldata8.ecl	67	26996	99	255	64
ecldata8.ecl	69	27644	99	255	64
ecldata8.ecl	69	27724	99	255	64
ecldata8.ecl	69	27804	99	255	64
ecldata8.ecl	69	27884	99	255	64
ecldata8.ecl	69	27964	99	255	64
ecldata8.ecl	71	28612	99	255	64
ecldata8.ecl	71	28692	99	255	64
ecldata8.ecl	71	28772	99	255	64
ecldata8.ecl	71	28852	99	255	64
ecldata8.ecl	71	28932	99	255	64
ecldata8.ecl	73	29596	99	255	64
ecldata8.ecl	73	29676	99	255	64
ecldata8.ecl	75	30360	99	255	64
ecldata8.ecl	75	30440	99	255	64
ecldata8.ecl	77	31200	99	255	64
ecldata8.ecl	77	31328	99	255	64
ecldata8.ecl	79	32104	99	255	64
ecldata8.ecl	79	32232	99	255	64
ecldata8.ecl	81	33032	99	255	64
ecldata8.ecl	94	41816	99	255	64
ecldata8.ecl	95	41992	99	255	64
ecldata8.ecl	98	43620	97	255	64
ecldata8.ecl	98	43736	97	255	64
ecldata8.ecl	98	43852	97	255	64
ecldata8.ecl	98	43968	97	255	64
ecldata8.ecl	98	44060	97	255	64
ecldata8.ecl	98	44176	97	255	64
ecldata8.ecl	98	44292	97	255	64
ecldata8.ecl	98	44408	97	255	64
ecldata8.ecl	98	44524	97	255	64
ecldata8.ecl	98	44640	97	255	64
ecldata8.ecl	98	44756	97	255	64
ecldata8.ecl	98	44872	97	255	64
ecldata8.ecl	98	44988	97	255	64
ecldata8.ecl	98	45104	97	255	64
ecldata8.ecl	98	45220	97	255	64
ecldata8.ecl	98	45336	97	255	64
ecldata8.ecl	98	45452	97	255	64
ecldata8.ecl	98	45568	97	255	64
ecldata8.ecl	98	45684	97	255	64
ecldata8.ecl	98	45800	97	255	64
ecldata8.ecl	98	45916	97	255	64
ecldata8.ecl	98	46032	97	255	64
ecldata8.ecl	98	46148	97	255	64
ecldata8.ecl	98	46264	97	255	64
ecldata8.ecl	98	46328	97	255	64
ecldata8.ecl	98	46372	99	255	64
ecldata8.ecl	99	46720	97	255	64
ecldata8.ecl	102	47892	99	255	0
ecldata8.ecl	105	49820	97	255	66
ecldata8.ecl	106	49960	97	255	64
ecldata8.ecl	107	50080	96	255	64
ecldata8.ecl	110	51172	96	255	64
ecldata8.ecl	112	51780	96	255	0
ecldata8.ecl	115	52852	96	255	194
ecldata8.ecl	120	54956	97	255	0
ecldata8.ecl	121	55236	97	255	0
ecldata8.ecl	125	56160	96	255	0
ecldata8.ecl	127	58356	97	255	64
ecldata8.ecl	128	58548	97	255	64
ecldata8.ecl	129	58684	99	255	64
ecldata8.ecl	130	58776	99	255	64
ecldata8.ecl	139	61464	99	255	64
ecldata8.ecl	140	61668	98	255	0
ecldata8.ecl	141	62416	99	255	80
ecldata8.ecl	145	64016	96	255	2
ecldata8.ecl	146	64136	96	255	2
ecldata8.ecl	147	64308	99	255	80
ecldata8.ecl	148	64452	97	255	64
ecldata8.ecl	152	70692	99	255	86
ecldata8.ecl	152	70960	99	255	86
ecldata8.ecl	153	71748	99	255	86
ecldata8.ecl	153	72016	99	255	86
ecldata8.ecl	154	72768	99	255	86
ecldata8.ecl	154	73436	99	255	86
ecldata8.ecl	155	74204	99	255	86
ecldata8.ecl	155	74908	99	255	86
ecldata8sp.ecl	6	5868	98	255	64
ecldata8sp.ecl	6	5996	98	255	64
ecldata8sp.ecl	6	6124	98	255	64
ecldata8sp.ecl	6	6252	98	255	64
ecldata8sp.ecl	6	6380	98	255	64
ecldata8sp.ecl	6	6508	98	255	64
ecldata8sp.ecl	6	6636	98	255	64
ecldata8sp.ecl	6	6764	98	255	64
ecldata8sp.ecl	6	6892	98	255	64
ecldata8sp.ecl	7	7092	99	95	80
ecldata8sp.ecl	7	7136	99	63	80
ecldata8sp.ecl	7	7196	99	95	80
ecldata8sp.ecl	7	7240	99	63	80
ecldata8sp.ecl	7	7344	99	95	80
ecldata8sp.ecl	7	7388	99	63	80
ecldata8sp.ecl	7	7468	99	95	80
ecldata8sp.ecl	7	7512	99	63	80
ecldata8sp.ecl	10	9372	96	255	0
ecldata8sp.ecl	11	9824	97	255	66
ecldata8sp.ecl	15	11492	98	255	64
ecldata8sp.ecl	15	11620	98	255	64
ecldata8sp.ecl	15	11748	98	255	64
ecldata8sp.ecl	15	11876	98	255	64
ecldata8sp.ecl	15	12004	98	255	64
ecldata8sp.ecl	15	12132	98	255	64
ecldata8sp.ecl	15	12260	98	255	64
ecldata8sp.ecl	15	12388	98	255	64
ecldata8sp.ecl	15	12516	98	255	64
ecldata8sp.ecl	16	12716	99	95	80
ecldata8sp.ecl	16	12760	99	63	80
ecldata8sp.ecl	16	12820	99	95	80
ecldata8sp.ecl	16	12864	99	63	80
ecldata8sp.ecl	16	12968	99	95	80
ecldata8sp.ecl	16	13012	99	63	80
ecldata8sp.ecl	16	13092	99	95	80
ecldata8sp.ecl	16	13136	99	63	80
ecldata8sp.ecl	21	15304	99	255	64
ecldata8sp.ecl	21	15384	99	255	64
ecldata8sp.ecl	21	15464	99	255	64
ecldata8sp.ecl	21	15544	99	255	64
ecldata8sp.ecl	21	15624	99	255	64
ecldata8sp.ecl	23	16272	99	255	64
ecldata8sp.ecl	23	16352	99	255	64
ecldata8sp.ecl	23	16432	99	255	64
ecldata8sp.ecl	23	16512	99	255	64
ecldata8sp.ecl	23	16592	99	255	64
ecldata8sp.ecl	25	17240	99	255	64
ecldata8sp.ecl	25	17320	99	255	64
ecldata8sp.ecl	25	17400	99	255	64
ecldata8sp.ecl	25	17480	99	255	64
ecldata8sp.ecl	25	17560	99	255	64
ecldata8sp.ecl	27	18224	99	255	64
ecldata8sp.ecl	27	18304	99	255	64
ecldata8sp.ecl	29	18988	99	255	64
ecldata8sp.ecl	29	19068	99	255	64
ecldata8sp.ecl	31	19828	99	255	64
ecldata8sp.ecl	31	19956	99	255	64
ecldata8sp.ecl	33	20732	99	255	64
ecldata8sp.ecl	33	20860	99	255	64
ecldata8sp.ecl	35	21660	99	255	64
ecldata8sp.ecl	48	30444	99	255	64
ecldata8sp.ecl	49	30620	99	255	64
ecldata8sp.ecl	52	32248	97	255	64
ecldata8sp.ecl	52	32364	97	255	64
ecldata8sp.ecl	52	32480	97	255	64
ecldata8sp.ecl	52	32596	97	255	64
ecldata8sp.ecl	52	32688	97	255	64
ecldata8sp.ecl	52	32804	97	255	64
ecldata8sp.ecl	52	32920	97	255	64
ecldata8sp.ecl	52	33036	97	255	64
ecldata8sp.ecl	52	33152	97	255	64
ecldata8sp.ecl	52	33268	97	255	64
ecldata8sp.ecl	52	33384	97	255	64
ecldata8sp.ecl	52	33500	97	255	64
ecldata8sp.ecl	52	33616	97	255	64
ecldata8sp.ecl	52	33732	97	255	64
ecldata8sp.ecl	52	33848	97	255	64
ecldata8sp.ecl	52	33964	97	255	64
ecldata8sp.ecl	52	34080	97	255	64
ecldata8sp.ecl	52	34196	97	255	64
ecldata8sp.ecl	52	34312	97	255	64
ecldata8sp.ecl	52	34428	97	255	64
ecldata8sp.ecl	52	34544	97	255	64
ecldata8sp.ecl	52	34660	97	255	64
ecldata8sp.ecl	52	34776	97	255	64
